,age,r,phi,z,v_r,v_phi,v_z
,[yr],[kpc],[rad],[kpc],[km/s],[km/s],[km/s]
121,22843700.790352784,13.962905774127677,2.116715887056954,-1.9413852550162822,299.9494481716284,-322.14372951635113,-114.19351542594927
122,16609133.989582276,15.570341916442459,0.0389950013310824,2.2014213672289014,324.31394976171543,-510.3803407833217,119.00498413472494
123,25048613.890402313,9.465736032747136,2.7804460482986517,-0.526673059639376,251.6849753130751,-169.52404794902367,19.606033378806295
124,15387618.987384133,6.777248081013085,5.089112059554776,-2.579197815184341,173.22313409366657,-261.6123891540168,-186.80851193037927
125,4400571.912881177,5.504044602208894,2.3900890359782356,-0.8013170291895763,154.67893154425278,-451.89257744710653,-110.19774587638797
126,29538354.17653865,16.56890875429568,2.647798287216238,5.681195490892075,-0.12883595088715816,-23.23786057949807,176.02304180150767
127,29945714.740242314,0.7822858598722433,6.476364718015466,-3.7826979664880658,-146.63886846940127,-59.48228462290671,30.036232838776478
128,15313130.224842457,9.265844462847502,-0.004468203010672626,-3.747518595520275,581.6440565306,-271.4813011517597,-220.64489305953748
129,12528411.647564473,6.390991267441712,-1.3224697256378144,5.132295122741649,566.1086845928793,-150.30828883917798,356.22536913679886
130,6772856.205583438,8.586985135453766,5.990308048462905,-1.9031323482255014,131.13918004576206,-316.5305773310512,-256.18677373717253
131,4893890.539712597,3.5629262619060027,1.491379413177164,0.8781737771758176,-73.24078101555867,408.3576266711167,137.81219567608994
132,3259554.311902627,9.094801498753986,3.9488892725050357,0.001744531965535161,127.5762229892379,-280.39270508603306,-140.27158466122955
133,14119599.28572533,11.583277759868164,2.5223574735659433,-1.4733082461753682,326.2214723105841,21.91690780352571,-99.21779658283992
134,26362314.781393904,14.572042736846178,4.013749266585263,-17.37108347693521,158.40631865660492,-195.68471752621508,-630.1593240339944
135,9234027.469337186,4.962886338560821,5.918744519148029,-1.6616657277374536,-49.28822313476756,58.32345089083873,-184.1680289754464
136,16526916.828343125,10.82719450737214,4.47237596831012,5.336006410055381,234.64557752598128,-358.4094938356336,296.08110326611927
137,27233083.752956435,15.20715724651214,1.7611601930450975,-2.028510356065396,631.058885419815,-179.72878010977962,-75.38119209500816
138,22911942.240991987,3.098173835266234,5.082793281335729,-0.1491756457720445,7.580418201591499,-283.2654799958984,-62.069790111715626
139,14704288.809579365,13.834658840867888,4.346446608295927,6.8646821375576925,-159.47751727814708,-417.46712788081953,456.1033280152801
140,19455476.053195275,16.840798312782645,1.9973594273398865,-5.000601619106303,142.10524772677482,-355.53039000701864,-259.27044566209855
141,18197752.71835169,9.606231962235434,3.2528986828893385,10.229082390972927,405.8070185543789,-347.1068716746582,529.4000394563233
142,9220382.451759433,1.7357523363159808,2.1971571264230434,1.7785027693952593,-162.25738845447745,249.55819463563205,129.97158319593763
143,13474445.336367637,7.490390012404743,1.8884952160219095,-5.725342122949632,259.8628250200456,-80.87908713369993,-346.3317333764205
144,291902.77024091844,4.0850060401415185,5.430658330145965,-0.0012432128494804223,276.57018223707865,-264.69317194395654,-75.85098362349574
145,19265873.98079415,8.364232080455785,2.8273440464492725,4.195531185686105,-16.56769667853072,-224.37520466168846,195.36079740612286
146,27476976.614069656,10.787509231783444,4.343310198941839,2.3343156580857483,156.7219239634577,-487.12828825164513,67.17189475152156
147,11508117.569020055,11.341538858978252,0.40306822969901485,-2.9618558013395506,207.62009989701545,-186.59501848284455,-255.57245791314693
148,21940632.316913616,7.789152376900665,3.3539886567183173,0.6370382153454626,297.04701406672933,211.75580990521178,75.03558406728916
149,13556462.537622634,8.41270793638634,4.837626143127317,0.5680258922555506,-169.5328392225949,-100.92459290580182,45.92099982483395
150,19920552.28398695,5.005652589618352,0.8657422344079883,5.312396620023905,-169.04886545183297,-224.77556651320077,207.66108559806247
151,25105701.454803884,12.299320740297059,3.7421825918808316,-0.03559920922937253,365.3234270467365,-190.91073910952977,6.937201796666307
152,25888829.283292532,15.581312329129126,1.8455802357535713,10.672671663250373,290.14973551643493,-149.6636459750009,376.7500214234573
